,Plant_id,Balancing Authority Name,Balancing Authority Code,Plant nameplate capacity (MW),Plant primary fuel category,Long,Lat,geometry,Color,index_right,NAME
6233,PP_63444,Duke Energy Carolinas,DUK,5.0,SOLAR,-80.843419,36.283819,POINT (-80.843419 36.283819),yellow,1,DUKE ENERGY CAROLINAS
6234,PP_63447,Duke Energy Carolinas,DUK,4.9,SOLAR,-80.552473,36.21669,POINT (-80.55247300000001 36.21669),yellow,1,DUKE ENERGY CAROLINAS
6235,PP_63445,Duke Energy Carolinas,DUK,4.9,SOLAR,-80.656114,36.14749,POINT (-80.656114 36.14749),yellow,1,DUKE ENERGY CAROLINAS
6238,PP_63448,Duke Energy Carolinas,DUK,4.9,SOLAR,-80.835488,35.916178,POINT (-80.835488 35.916178),yellow,1,DUKE ENERGY CAROLINAS
6239,PP_62661,Duke Energy Carolinas,DUK,3.0,SOLAR,-80.806725,36.197067,POINT (-80.806725 36.197067),yellow,1,DUKE ENERGY CAROLINAS
6240,PP_64271,Duke Energy Carolinas,DUK,3.0,SOLAR,-80.819654,36.148986,POINT (-80.819654 36.148986),yellow,1,DUKE ENERGY CAROLINAS
6242,PP_61195,Duke Energy Progress East,CPLE,2.0,SOLAR,-81.430385,35.244125,POINT (-81.430385 35.244125),yellow,1,DUKE ENERGY CAROLINAS
6243,PP_63296,Duke Energy Carolinas,DUK,2.0,SOLAR,-81.559722,35.23222,POINT (-81.55972199999999 35.23222),yellow,1,DUKE ENERGY CAROLINAS
6247,PP_61525,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.748273,35.728738,POINT (-79.748273 35.728738),yellow,1,DUKE ENERGY CAROLINAS
6254,PP_56339,Duke Energy Carolinas,DUK,1.8,OIL,-80.1939,35.3636,POINT (-80.1939 35.3636),darkviolet,1,DUKE ENERGY CAROLINAS
6255,PP_56263,Duke Energy Carolinas,DUK,3.6,OIL,-80.151849,35.407208,POINT (-80.151849 35.407208),darkviolet,1,DUKE ENERGY CAROLINAS
6261,PP_58730,Duke Energy Carolinas,DUK,3.0,SOLAR,-81.926389,35.316944,POINT (-81.926389 35.316944),yellow,1,DUKE ENERGY CAROLINAS
6264,PP_58731,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.208611,35.651111,POINT (-81.208611 35.651111),yellow,1,DUKE ENERGY CAROLINAS
6266,PP_58264,Duke Energy Carolinas,DUK,10.5,BIOMASS,-81.266667,35.588333,POINT (-81.266667 35.588333),forestgreen,1,DUKE ENERGY CAROLINAS
6267,PP_58701,Duke Energy Carolinas,DUK,20.0,SOLAR,-81.207778,35.738889,POINT (-81.207778 35.738889),yellow,1,DUKE ENERGY CAROLINAS
6268,PP_57994,Duke Energy Carolinas,DUK,21.0,SOLAR,-81.25198,35.588135,POINT (-81.25198 35.588135),yellow,1,DUKE ENERGY CAROLINAS
6269,PP_59474,Duke Energy Carolinas,DUK,17.5,SOLAR,-81.15,35.715,POINT (-81.15000000000001 35.715),yellow,1,DUKE ENERGY CAROLINAS
6270,PP_58828,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.156944,35.629444,POINT (-81.156944 35.629444),yellow,1,DUKE ENERGY CAROLINAS
6271,PP_58492,Duke Energy Carolinas,DUK,3.5,SOLAR,-80.600556,36.461111,POINT (-80.600556 36.461111),yellow,1,DUKE ENERGY CAROLINAS
6273,PP_62623,Duke Energy Progress West,CPLW,5.0,SOLAR,-79.11946,35.717391,POINT (-79.11946 35.717391),yellow,1,DUKE ENERGY CAROLINAS
6275,PP_58315,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.175556,35.779167,POINT (-81.175556 35.779167),yellow,1,DUKE ENERGY CAROLINAS
6277,PP_2706,Duke Energy Progress East,CPLE,1011.5,GAS,-82.5417,35.4731,POINT (-82.54170000000001 35.4731),red,1,DUKE ENERGY CAROLINAS
6278,PP_63064,Duke Energy Progress West,CPLW,8.8,OTHF,-82.517383,35.54012,POINT (-82.517383 35.54012),tan,1,DUKE ENERGY CAROLINAS
6279,PP_59566,Duke Energy Carolinas,DUK,4.0,SOLAR,-80.798889,36.126111,POINT (-80.798889 36.126111),yellow,1,DUKE ENERGY CAROLINAS
6284,PP_58732,Duke Energy Carolinas,DUK,3.0,SOLAR,-81.621944,35.328056,POINT (-81.621944 35.328056),yellow,1,DUKE ENERGY CAROLINAS
6288,PP_60634,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.13735,35.30498,POINT (-81.13735 35.30498),yellow,1,DUKE ENERGY CAROLINAS
6289,PP_54801,Duke Energy Carolinas,DUK,1.2,HYDRO,-79.952494,36.423715,POINT (-79.952494 36.423715),royalblue,1,DUKE ENERGY CAROLINAS
6290,PP_58792,Duke Energy Carolinas,DUK,19.4,SOLAR,-81.615278,35.283056,POINT (-81.615278 35.283056),yellow,1,DUKE ENERGY CAROLINAS
6293,PP_61527,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.347471,36.072359,POINT (-79.347471 36.072359),yellow,1,DUKE ENERGY CAROLINAS
6300,PP_59038,Duke Energy Carolinas,DUK,3.5,SOLAR,-81.33,35.22,POINT (-81.33 35.22),yellow,1,DUKE ENERGY CAROLINAS
6305,PP_2741,Duke Energy Carolinas,DUK,9.0,HYDRO,-83.072007,35.242677,POINT (-83.072007 35.242677),royalblue,1,DUKE ENERGY CAROLINAS
6306,PP_61351,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.449053,35.540344,POINT (-79.44905300000001 35.540344),yellow,1,DUKE ENERGY CAROLINAS
6311,PP_59511,Duke Energy Carolinas,DUK,4.0,SOLAR,-81.665,35.1785,POINT (-81.66500000000001 35.1785),yellow,1,DUKE ENERGY CAROLINAS
6313,PP_8042,Duke Energy Carolinas,DUK,2491.2,COAL,-80.0603,36.2811,POINT (-80.0603 36.2811),grey,1,DUKE ENERGY CAROLINAS
6314,PP_58314,Duke Energy Progress East,CPLE,4.0,SOLAR,-81.508333,35.47,POINT (-81.50833299999999 35.47),yellow,1,DUKE ENERGY CAROLINAS
6317,PP_60881,Duke Energy Carolinas,DUK,1.1,SOLAR,-81.540861,35.84995,POINT (-81.54086100000001 35.84995),yellow,1,DUKE ENERGY CAROLINAS
6318,PP_64175,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.618368,35.975586,POINT (-79.618368 35.975586),yellow,1,DUKE ENERGY CAROLINAS
6322,PP_59930,Duke Energy Carolinas,DUK,5.0,SOLAR,-80.389622,34.970486,POINT (-80.389622 34.970486),yellow,1,DUKE ENERGY CAROLINAS
6323,PP_64174,Duke Energy Carolinas,DUK,3.0,SOLAR,-79.633767,36.07767,POINT (-79.63376700000001 36.07767),yellow,1,DUKE ENERGY CAROLINAS
6324,PP_61271,Duke Energy Progress West,CPLW,1.5,SOLAR,-82.58844,35.561156,POINT (-82.58844000000001 35.561156),yellow,1,DUKE ENERGY CAROLINAS
6328,PP_55488,Duke Energy Carolinas,DUK,2.9,BIOMASS,-81.3006,35.6067,POINT (-81.3006 35.6067),forestgreen,1,DUKE ENERGY CAROLINAS
6333,PP_2707,Duke Energy Progress East,CPLE,94.6,HYDRO,-79.8775,34.9833,POINT (-79.8775 34.9833),royalblue,1,DUKE ENERGY CAROLINAS
6334,PP_50244,Duke Energy Progress East,CPLE,52.5,BIOMASS,-82.8411,35.535,POINT (-82.8411 35.535),forestgreen,1,DUKE ENERGY CAROLINAS
6341,PP_56547,Duke Energy Carolinas,DUK,1.0,OIL,-81.8344,35.3619,POINT (-81.8344 35.3619),darkviolet,1,DUKE ENERGY CAROLINAS
6345,PP_59706,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.598507,36.372546,POINT (-78.598507 36.372546),yellow,1,DUKE ENERGY CAROLINAS
6346,PP_60627,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.612,36.383,POINT (-78.61199999999999 36.383),yellow,1,DUKE ENERGY CAROLINAS
6347,PP_2719,Duke Energy Carolinas,DUK,27.7,HYDRO,-81.8372,35.7428,POINT (-81.8372 35.7428),royalblue,1,DUKE ENERGY CAROLINAS
6348,PP_62822,Duke Energy Carolinas,DUK,50.0,SOLAR,-81.751,35.188,POINT (-81.751 35.188),yellow,1,DUKE ENERGY CAROLINAS
6353,PP_2720,Duke Energy Carolinas,DUK,697.9,GAS,-80.3767,35.7133,POINT (-80.3767 35.7133),red,1,DUKE ENERGY CAROLINAS
6355,PP_58735,Duke Energy Carolinas,DUK,4.0,SOLAR,-80.363333,35.541944,POINT (-80.363333 35.541944),yellow,1,DUKE ENERGY CAROLINAS
6367,PP_59017,Duke Energy Carolinas,DUK,4.0,SOLAR,-80.144444,36.316111,POINT (-80.14444399999999 36.316111),yellow,1,DUKE ENERGY CAROLINAS
6368,PP_63016,Duke Energy Carolinas,DUK,5.0,SOLAR,-80.444,35.956,POINT (-80.444 35.956),yellow,1,DUKE ENERGY CAROLINAS
6373,PP_56553,Duke Energy Carolinas,DUK,1.3,OIL,-81.6643,35.7766,POINT (-81.6643 35.7766),darkviolet,1,DUKE ENERGY CAROLINAS
6374,PP_60800,Duke Energy Carolinas,DUK,2.0,SOLAR,-80.53,35.61,POINT (-80.53 35.61),yellow,1,DUKE ENERGY CAROLINAS
6376,PP_59451,Duke Energy Progress East,CPLE,2.5,SOLAR,-78.526111,35.674444,POINT (-78.526111 35.674444),yellow,1,DUKE ENERGY CAROLINAS
6377,PP_2743,Duke Energy Carolinas,DUK,6.4,HYDRO,-83.0983,35.2531,POINT (-83.09829999999999 35.2531),royalblue,1,DUKE ENERGY CAROLINAS
6379,PP_61187,Duke Energy Progress East,CPLE,1.0,SOLAR,-78.6689,35.837841,POINT (-78.66889999999999 35.837841),yellow,1,DUKE ENERGY CAROLINAS
6382,PP_62601,Duke Energy Progress East,CPLE,2.0,SOLAR,-79.78553,35.74901,POINT (-79.78552999999999 35.74901),yellow,1,DUKE ENERGY CAROLINAS
6383,PP_64176,Duke Energy Carolinas,DUK,4.0,SOLAR,-79.60948,35.97485,POINT (-79.60948 35.97485),yellow,1,DUKE ENERGY CAROLINAS
6384,PP_58722,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.821667,35.261944,POINT (-81.82166700000001 35.261944),yellow,1,DUKE ENERGY CAROLINAS
6385,PP_2778,Tennessee Valley Authority,TVA,13.2,HYDRO,-83.791438,35.019131,POINT (-83.791438 35.019131),royalblue,1,DUKE ENERGY CAROLINAS
6388,PP_54899,Tennessee Valley Authority,TVA,140.0,HYDRO,-83.9383,35.4478,POINT (-83.9383 35.4478),royalblue,1,DUKE ENERGY CAROLINAS
6389,PP_56340,Duke Energy Carolinas,DUK,1.8,OIL,-81.38,35.3778,POINT (-81.38 35.3778),darkviolet,1,DUKE ENERGY CAROLINAS
6397,PP_65817,Duke Energy Carolinas,DUK,3.6,SOLAR,-81.841826,35.308314,POINT (-81.841826 35.308314),yellow,1,DUKE ENERGY CAROLINAS
6398,PP_57029,Duke Energy Carolinas,DUK,736.0,GAS,-81.416648,35.170547,POINT (-81.416648 35.170547),red,1,DUKE ENERGY CAROLINAS
6399,PP_2721,Duke Energy Carolinas,DUK,1530.5,COAL,-81.7594,35.22,POINT (-81.7594 35.22),grey,1,DUKE ENERGY CAROLINAS
6400,PP_59929,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.417,35.72,POINT (-81.417 35.72),yellow,1,DUKE ENERGY CAROLINAS
6403,PP_59439,Duke Energy Carolinas,DUK,1.6,BIOMASS,-80.568333,36.438611,POINT (-80.568333 36.438611),forestgreen,1,DUKE ENERGY CAROLINAS
6405,PP_57896,Duke Energy Carolinas,DUK,9.6,BIOMASS,-80.670385,35.34598,POINT (-80.670385 35.34598),forestgreen,1,DUKE ENERGY CAROLINAS
6406,PP_59818,Duke Energy Carolinas,DUK,4.5,SOLAR,-80.663641,35.444235,POINT (-80.663641 35.444235),yellow,1,DUKE ENERGY CAROLINAS
6412,PP_56546,Duke Energy Carolinas,DUK,2.2,OIL,-80.856916,35.483274,POINT (-80.856916 35.483274),darkviolet,1,DUKE ENERGY CAROLINAS
6413,PP_59663,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.626111,36.366944,POINT (-78.62611099999999 36.366944),yellow,1,DUKE ENERGY CAROLINAS
6417,PP_60199,Duke Energy Carolinas,DUK,2.0,SOLAR,-81.508684,35.263255,POINT (-81.508684 35.263255),yellow,1,DUKE ENERGY CAROLINAS
6419,PP_2722,Duke Energy Carolinas,DUK,350.0,HYDRO,-80.9588,35.4346,POINT (-80.9588 35.4346),royalblue,1,DUKE ENERGY CAROLINAS
6420,PP_10379,Duke Energy Progress East,CPLE,67.5,BIOMASS,-78.9619,36.435,POINT (-78.9619 36.435),forestgreen,1,DUKE ENERGY CAROLINAS
6423,PP_60635,Duke Energy Carolinas,DUK,5.0,SOLAR,-78.60434,35.72196,POINT (-78.60433999999999 35.72196),yellow,1,DUKE ENERGY CAROLINAS
6424,PP_59914,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.584212,36.353533,POINT (-78.58421199999999 36.353533),yellow,1,DUKE ENERGY CAROLINAS
6429,PP_57687,Duke Energy Carolinas,DUK,1.0,SOLAR,-84.166197,34.989539,POINT (-84.166197 34.989539),yellow,1,DUKE ENERGY CAROLINAS
6431,PP_60403,Duke Energy Carolinas,DUK,5.2,SOLAR,-78.633283,36.289625,POINT (-78.63328300000001 36.289625),yellow,1,DUKE ENERGY CAROLINAS
6432,PP_2723,Duke Energy Carolinas,DUK,697.9,GAS,-79.7208,36.4862,POINT (-79.7208 36.4862),red,1,DUKE ENERGY CAROLINAS
6433,PP_59126,Duke Energy Carolinas,DUK,5.0,SOLAR,-80.553611,35.848889,POINT (-80.553611 35.848889),yellow,1,DUKE ENERGY CAROLINAS
6434,PP_57436,Duke Energy Carolinas,DUK,1.6,BIOMASS,-80.183458,35.841299,POINT (-80.183458 35.841299),forestgreen,1,DUKE ENERGY CAROLINAS
6438,PP_57334,Duke Energy Carolinas,DUK,1.9,SOLAR,-80.9967,35.2458,POINT (-80.9967 35.2458),yellow,1,DUKE ENERGY CAROLINAS
6439,PP_57336,Duke Energy Carolinas,DUK,1.0,SOLAR,-80.9967,35.3261,POINT (-80.9967 35.3261),yellow,1,DUKE ENERGY CAROLINAS
6440,PP_57335,Duke Energy Carolinas,DUK,1.3,SOLAR,-79.9692,36.1053,POINT (-79.9692 36.1053),yellow,1,DUKE ENERGY CAROLINAS
6446,PP_58346,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.528056,36.471667,POINT (-79.52805600000001 36.471667),yellow,1,DUKE ENERGY CAROLINAS
6447,PP_58453,Duke Energy Carolinas,DUK,4.0,SOLAR,-81.410833,35.199167,POINT (-81.410833 35.199167),yellow,1,DUKE ENERGY CAROLINAS
6451,PP_59102,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.416111,35.758056,POINT (-81.416111 35.758056),yellow,1,DUKE ENERGY CAROLINAS
6452,PP_56548,Duke Energy Carolinas,DUK,2.2,OIL,-81.6072,35.7481,POINT (-81.60720000000001 35.7481),darkviolet,1,DUKE ENERGY CAROLINAS
6457,PP_60131,Duke Energy Carolinas,DUK,3.5,SOLAR,-78.848475,36.004941,POINT (-78.84847499999999 36.004941),yellow,1,DUKE ENERGY CAROLINAS
6461,PP_57606,Duke Energy Carolinas,DUK,5.4,OIL,-79.9089,35.9428,POINT (-79.9089 35.9428),darkviolet,1,DUKE ENERGY CAROLINAS
6466,PP_58725,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.3325,36.131111,POINT (-79.3325 36.131111),yellow,1,DUKE ENERGY CAROLINAS
6472,PP_64363,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.921771,36.486008,POINT (-78.92177100000001 36.486008),yellow,1,DUKE ENERGY CAROLINAS
6481,PP_59406,Duke Energy Carolinas,DUK,2.0,SOLAR,-79.493889,36.098889,POINT (-79.493889 36.098889),yellow,1,DUKE ENERGY CAROLINAS
6484,PP_54895,"Alcoa Power Generating, Inc. - Yadkin Division",YAD,31.4,HYDRO,-80.0753,35.3944,POINT (-80.0753 35.3944),royalblue,1,DUKE ENERGY CAROLINAS
6485,PP_58318,Duke Energy Progress East,CPLE,1.0,SOLAR,-79.025,35.832778,POINT (-79.02500000000001 35.832778),yellow,1,DUKE ENERGY CAROLINAS
6489,PP_58726,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.229444,35.758056,POINT (-81.229444 35.758056),yellow,1,DUKE ENERGY CAROLINAS
6491,PP_64527,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.0323,35.588,POINT (-79.03230000000001 35.588),yellow,1,DUKE ENERGY CAROLINAS
6500,PP_2779,Tennessee Valley Authority,TVA,254.7,HYDRO,-83.805,35.4507,POINT (-83.80500000000001 35.4507),royalblue,1,DUKE ENERGY CAROLINAS
6503,PP_2745,Duke Energy Carolinas,DUK,1.0,HYDRO,-83.3708,35.2194,POINT (-83.3708 35.2194),royalblue,1,DUKE ENERGY CAROLINAS
6507,PP_59912,Duke Energy Carolinas,DUK,5.0,SOLAR,-80.997219,35.427587,POINT (-80.997219 35.427587),yellow,1,DUKE ENERGY CAROLINAS
6510,PP_58331,Duke Energy Progress East,CPLE,5.0,SOLAR,-78.710261,35.564354,POINT (-78.710261 35.564354),yellow,1,DUKE ENERGY CAROLINAS
6511,PP_2718,Duke Energy Carolinas,DUK,1148.4,COAL,-81.0122,35.1897,POINT (-81.01220000000001 35.1897),grey,1,DUKE ENERGY CAROLINAS
6513,PP_61127,Duke Energy Carolinas,DUK,3.0,SOLAR,-81.817362,35.348375,POINT (-81.817362 35.348375),yellow,1,DUKE ENERGY CAROLINAS
6517,PP_61758,Duke Energy Carolinas,DUK,4.2,BIOMASS,-81.172,35.3857,POINT (-81.172 35.3857),forestgreen,1,DUKE ENERGY CAROLINAS
6518,PP_57629,Duke Energy Carolinas,DUK,1.8,OIL,-81.1383,35.2747,POINT (-81.1383 35.2747),darkviolet,1,DUKE ENERGY CAROLINAS
6520,PP_62669,Duke Energy Carolinas,DUK,25.0,SOLAR,-81.1343,35.3224,POINT (-81.1343 35.3224),yellow,1,DUKE ENERGY CAROLINAS
6521,PP_56954,Duke Energy Carolinas,DUK,11.8,OIL,-81.2092,35.3017,POINT (-81.2092 35.3017),darkviolet,1,DUKE ENERGY CAROLINAS
6522,PP_60359,Duke Energy Carolinas,DUK,4.3,SOLAR,-81.189078,35.229033,POINT (-81.18907799999999 35.229033),yellow,1,DUKE ENERGY CAROLINAS
6523,PP_56262,Duke Energy Carolinas,DUK,5.4,OIL,-81.205219,35.28914,POINT (-81.205219 35.28914),darkviolet,1,DUKE ENERGY CAROLINAS
6525,PP_60480,Duke Energy Carolinas,DUK,1.5,SOLAR,-80.25463,36.24634,POINT (-80.25463000000001 36.24634),yellow,1,DUKE ENERGY CAROLINAS
6532,PP_56549,Duke Energy Carolinas,DUK,2.2,OIL,-81.3928,35.7811,POINT (-81.39279999999999 35.7811),darkviolet,1,DUKE ENERGY CAROLINAS
6533,PP_58487,Duke Energy Progress East,CPLE,2.5,SOLAR,-78.593889,36.411667,POINT (-78.593889 36.411667),yellow,1,DUKE ENERGY CAROLINAS
6537,PP_55599,Duke Energy Carolinas,DUK,5.3,BIOMASS,-80.668024,35.353269,POINT (-80.668024 35.353269),forestgreen,1,DUKE ENERGY CAROLINAS
6545,PP_6015,Duke Energy Progress East,CPLE,950.9,NUCLEAR,-78.9556,35.6334,POINT (-78.9556 35.6334),cyan,1,DUKE ENERGY CAROLINAS
6549,PP_10258,Duke Energy Carolinas,DUK,1.5,HYDRO,-79.3244,35.9483,POINT (-79.3244 35.9483),royalblue,1,DUKE ENERGY CAROLINAS
6551,PP_63974,Duke Energy Carolinas,DUK,3.0,SOLAR,-80.737407,36.388216,POINT (-80.737407 36.388216),yellow,1,DUKE ENERGY CAROLINAS
6552,PP_58332,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.235278,35.525833,POINT (-81.23527799999999 35.525833),yellow,1,DUKE ENERGY CAROLINAS
6559,PP_65552,Duke Energy Progress East,CPLE,5.0,SOLAR,-79.577907,35.859618,POINT (-79.577907 35.859618),yellow,1,DUKE ENERGY CAROLINAS
6563,PP_56059,Duke Energy Carolinas,DUK,1.8,OIL,-79.990124,35.924393,POINT (-79.99012399999999 35.924393),darkviolet,1,DUKE ENERGY CAROLINAS
6564,PP_57196,Duke Energy Carolinas,DUK,1.8,OIL,-79.96,35.97,POINT (-79.95999999999999 35.97),darkviolet,1,DUKE ENERGY CAROLINAS
6565,PP_56260,Duke Energy Carolinas,DUK,3.6,OIL,-79.9497,35.9861,POINT (-79.94970000000001 35.9861),darkviolet,1,DUKE ENERGY CAROLINAS
6566,PP_54896,"Alcoa Power Generating, Inc. - Yadkin Division",YAD,33.0,HYDRO,-80.2339,35.6008,POINT (-80.23390000000001 35.6008),royalblue,1,DUKE ENERGY CAROLINAS
6567,PP_10550,Duke Energy Carolinas,DUK,1.8,HYDRO,-81.201002,35.394254,POINT (-81.201002 35.394254),royalblue,1,DUKE ENERGY CAROLINAS
6570,PP_2780,Tennessee Valley Authority,TVA,165.6,HYDRO,-84.177533,35.150864,POINT (-84.177533 35.150864),royalblue,1,DUKE ENERGY CAROLINAS
6574,PP_61883,Duke Energy Progress East,CPLE,1.3,SOLAR,-79.8727,35.62845,POINT (-79.87269999999999 35.62845),yellow,1,DUKE ENERGY CAROLINAS
6575,PP_60312,Duke Energy Carolinas,DUK,4.9,SOLAR,-80.543086,35.225669,POINT (-80.543086 35.225669),yellow,1,DUKE ENERGY CAROLINAS
6576,PP_56550,Duke Energy Carolinas,DUK,2.2,OIL,-80.832879,35.383222,POINT (-80.83287900000001 35.383222),darkviolet,1,DUKE ENERGY CAROLINAS
6577,PP_59510,Duke Energy Carolinas,DUK,5.0,SOLAR,-79.5667,36.2847,POINT (-79.5667 36.2847),yellow,1,DUKE ENERGY CAROLINAS
6578,PP_59564,Duke Energy Carolinas,DUK,5.0,SOLAR,-81.515833,35.260833,POINT (-81.515833 35.260833),yellow,1,DUKE ENERGY CAROLINAS
6581,PP_54618,Duke Energy Carolinas,DUK,8.4,BIOMASS,-80.227404,36.033761,POINT (-80.22740400000001 36.033761),forestgreen,1,DUKE ENERGY CAROLINAS
6582,PP_60050,Duke Energy Carolinas,DUK,1.5,SOLAR,-82.890319,35.473629,POINT (-82.89031900000001 35.473629),yellow,1,DUKE ENERGY CAROLINAS
6583,PP_59553,Duke Energy Progress East,CPLE,2.0,SOLAR,-82.3575,35.368889,POINT (-82.3575 35.368889),yellow,1,DUKE ENERGY CAROLINAS
